n,p,dataset,max_iters,val
1000,1,3,Inf,1.57E-08
1000,1,3,Inf,2.21E-08
1000,1,3,Inf,2.63E-08
1000,1,3,Inf,2.82E-08
1000,1,3,Inf,4.21E-08
1000,1,3,Inf,7.83E-08
1000,1,3,Inf,9.76E-08
1000,1,4,Inf,2.20E-10
1000,1,4,Inf,4.04E-10
1000,1,4,Inf,6.66E-10
1000,1,4,Inf,2.57E-09
1000,1,4,Inf,3.12E-09
1000,1,4,Inf,3.52E-09
1000,1,4,Inf,4.84E-09
1000,1,4,Inf,7.54E-09
1000,1,4,Inf,1.14E-08
1000,1,4,Inf,3.58E-08
1000,1,5,Inf,6.61E-10
1000,1,5,Inf,1.44E-09
1000,1,5,Inf,1.83E-09
1000,1,5,Inf,4.74E-09
1000,1,5,Inf,5.23E-09
1000,1,5,Inf,9.60E-09
1000,1,5,Inf,1.65E-08
1000,1,5,Inf,1.75E-08
1000,1,5,Inf,2.09E-08
1000,1,5,Inf,4.18E-08
1000,1,6,Inf,4.86E-10
1000,1,6,Inf,7.35E-10
1000,1,6,Inf,1.06E-09
1000,1,6,Inf,3.48E-09
1000,1,6,Inf,5.20E-09
1000,1,6,Inf,7.32E-09
1000,1,6,Inf,1.69E-08
1000,1,6,Inf,2.15E-08
1000,1,6,Inf,2.41E-08
1000,1,6,Inf,3.48E-08
1000,1,7,Inf,6.76E-10
1000,1,7,Inf,1.05E-09
1000,1,7,Inf,1.29E-09
1000,1,7,Inf,1.95E-09
1000,1,7,Inf,5.48E-09
1000,1,7,Inf,6.36E-09
1000,1,7,Inf,7.76E-09
1000,1,7,Inf,8.16E-09
1000,1,7,Inf,1.49E-08
1000,1,7,Inf,6.24E-08
1000,1,8,Inf,4.94E-10
1000,1,8,Inf,6.06E-10
1000,1,8,Inf,1.12E-09
1000,1,8,Inf,4.34E-09
1000,1,8,Inf,4.59E-09
1000,1,8,Inf,7.21E-09
1000,1,8,Inf,9.14E-09
1000,1,8,Inf,9.58E-09
1000,1,8,Inf,1.02E-08
1000,1,8,Inf,5.31E-08
1000,1,9,Inf,4.24E-11
1000,1,9,Inf,1.39E-10
1000,1,9,Inf,1.41E-10
1000,1,9,Inf,2.70E-10
1000,1,9,Inf,3.34E-10
1000,1,9,Inf,7.70E-10
1000,1,9,Inf,1.32E-09
1000,1,9,Inf,2.02E-09
1000,1,9,Inf,1.36E-08
1000,1,9,Inf,1.73E-08
1000,1,10,Inf,9.49E-10
1000,1,10,Inf,1.88E-09
1000,1,10,Inf,2.05E-09
1000,1,10,Inf,2.32E-09
1000,1,10,Inf,3.20E-09
1000,1,10,Inf,3.66E-09
1000,1,10,Inf,6.65E-09
1000,1,10,Inf,1.17E-08
1000,1,10,Inf,1.65E-08
1000,1,10,Inf,2.12E-08
1000,2,1,Inf,3.48E-06
1000,2,1,Inf,1.23E-05
1000,2,1,Inf,1.44E-05
1000,2,1,Inf,1.59E-05
1000,2,1,Inf,1.75E-05
1000,2,1,Inf,1.78E-05
1000,2,1,Inf,2.29E-05
1000,2,1,Inf,2.39E-05
1000,2,1,Inf,2.64E-05
1000,2,1,Inf,2.96E-05
1000,2,2,Inf,2.39E-06
1000,2,2,Inf,3.12E-06
1000,2,2,Inf,5.96E-06
1000,2,2,Inf,7.20E-06
1000,2,2,Inf,7.61E-06
1000,2,2,Inf,1.07E-05
1000,2,2,Inf,1.14E-05
1000,2,2,Inf,1.16E-05
1000,2,2,Inf,2.29E-05
1000,2,2,Inf,2.44E-05
1000,2,3,Inf,5.61E-06
1000,2,3,Inf,6.46E-06
1000,2,3,Inf,1.03E-05
1000,2,3,Inf,1.28E-05
1000,2,3,Inf,1.30E-05
1000,2,3,Inf,1.36E-05
1000,2,3,Inf,1.39E-05
1000,2,3,Inf,1.49E-05
1000,2,3,Inf,1.61E-05
1000,2,3,Inf,4.21E-05
1000,2,4,Inf,4.91E-06
1000,2,4,Inf,5.81E-06
1000,2,4,Inf,8.86E-06
1000,2,4,Inf,9.81E-06
1000,2,4,Inf,1.01E-05
1000,2,4,Inf,1.12E-05
1000,2,4,Inf,1.14E-05
1000,2,4,Inf,1.35E-05
1000,2,4,Inf,1.40E-05
1000,2,4,Inf,1.53E-05
1000,2,5,Inf,6.00E-06
1000,2,5,Inf,6.74E-06
1000,2,5,Inf,7.33E-06
1000,2,5,Inf,9.03E-06
1000,2,5,Inf,1.02E-05
1000,2,5,Inf,1.07E-05
1000,2,5,Inf,1.11E-05
1000,2,5,Inf,1.43E-05
1000,2,5,Inf,1.56E-05
1000,2,5,Inf,1.79E-05
1000,2,6,Inf,5.02E-06
1000,2,6,Inf,6.07E-06
1000,2,6,Inf,6.78E-06
1000,2,6,Inf,8.34E-06
1000,2,6,Inf,8.38E-06
1000,2,6,Inf,8.92E-06
1000,2,6,Inf,9.83E-06
1000,2,6,Inf,1.03E-05
1000,2,6,Inf,1.43E-05
1000,2,6,Inf,2.31E-05
1000,2,7,Inf,6.84E-06
1000,2,7,Inf,7.75E-06
1000,2,7,Inf,1.05E-05
1000,2,7,Inf,1.10E-05
1000,2,7,Inf,1.11E-05
1000,2,7,Inf,1.47E-05
1000,2,7,Inf,1.48E-05
1000,2,7,Inf,1.80E-05
1000,2,7,Inf,2.11E-05
1000,2,7,Inf,2.93E-05
1000,2,8,Inf,1.67E-06
1000,2,8,Inf,1.87E-06
1000,2,8,Inf,2.53E-06
1000,2,8,Inf,8.34E-06
1000,2,8,Inf,9.39E-06
1000,2,8,Inf,9.41E-06
1000,2,8,Inf,9.52E-06
1000,2,8,Inf,9.91E-06
1000,2,8,Inf,1.26E-05
1000,2,8,Inf,1.52E-05
1000,2,9,Inf,6.99E-06
1000,2,9,Inf,7.42E-06
1000,2,9,Inf,7.64E-06
1000,2,9,Inf,1.25E-05
1000,2,9,Inf,1.29E-05
1000,2,9,Inf,2.03E-05
1000,2,9,Inf,2.12E-05
1000,2,9,Inf,2.14E-05
1000,2,9,Inf,2.34E-05
1000,2,9,Inf,2.46E-05
1000,2,10,Inf,5.97E-06
1000,2,10,Inf,6.66E-06
1000,2,10,Inf,8.75E-06
1000,2,10,Inf,9.04E-06
1000,2,10,Inf,1.01E-05
1000,2,10,Inf,1.05E-05
1000,2,10,Inf,1.17E-05
1000,2,10,Inf,1.32E-05
1000,2,10,Inf,1.38E-05
1000,2,10,Inf,1.46E-05
1000,5,1,Inf,0.00069889
1000,5,1,Inf,0.00105523
1000,5,1,Inf,0.001065082
1000,5,1,Inf,0.001084282
1000,5,1,Inf,0.001242295
1000,5,1,Inf,0.001249611
1000,5,1,Inf,0.001391292
1000,5,1,Inf,0.001555469
1000,5,1,Inf,0.001572167
1000,5,1,Inf,0.001857173
1000,5,2,Inf,0.00070136
1000,5,2,Inf,0.000983495
1000,5,2,Inf,0.001028894
1000,5,2,Inf,0.001041914
1000,5,2,Inf,0.001133462
1000,5,2,Inf,0.001137036
1000,5,2,Inf,0.001269659
1000,5,2,Inf,0.001296626
1000,5,2,Inf,0.001532369
1000,5,2,Inf,0.001605576
1000,5,3,Inf,0.000987293
1000,5,3,Inf,0.001069736
1000,5,3,Inf,0.001139144
1000,5,3,Inf,0.001287823
1000,5,3,Inf,0.001288865
1000,5,3,Inf,0.00128997
1000,5,3,Inf,0.00139446
1000,5,3,Inf,0.001399419
1000,5,3,Inf,0.001410207
1000,5,3,Inf,0.001661449
1000,5,4,Inf,0.000726004
1000,5,4,Inf,0.000850407
1000,5,4,Inf,0.00092594
1000,5,4,Inf,0.001017316
1000,5,4,Inf,0.001207717
1000,5,4,Inf,0.001214929
1000,5,4,Inf,0.001280305
1000,5,4,Inf,0.001319906
1000,5,4,Inf,0.001600721
1000,5,4,Inf,0.001617285
1000,5,5,Inf,0.000945369
1000,5,5,Inf,0.001110294
1000,5,5,Inf,0.00114408
1000,5,5,Inf,0.001212663
1000,5,5,Inf,0.001273657
1000,5,5,Inf,0.001302556
1000,5,5,Inf,0.001367968
1000,5,5,Inf,0.00145843
1000,5,5,Inf,0.001484777
1000,5,5,Inf,0.001788222
1000,5,6,Inf,0.000807147
1000,5,6,Inf,0.001030173
1000,5,6,Inf,0.001040969
1000,5,6,Inf,0.001043366
1000,5,6,Inf,0.001046222
1000,5,6,Inf,0.001078935
1000,5,6,Inf,0.00114853
1000,5,6,Inf,0.001240433
1000,5,6,Inf,0.00148574
1000,5,6,Inf,0.001600026
1000,5,7,Inf,0.00073894
1000,5,7,Inf,0.001028961
1000,5,7,Inf,0.001061744
1000,5,7,Inf,0.001092137
1000,5,7,Inf,0.001103353
1000,5,7,Inf,0.001163121
1000,5,7,Inf,0.001202394
1000,5,7,Inf,0.001204196
1000,5,7,Inf,0.001403023
1000,5,7,Inf,0.001461228
1000,5,8,Inf,0.000618391
1000,5,8,Inf,0.000856509
1000,5,8,Inf,0.000919942
1000,5,8,Inf,0.001028121
1000,5,8,Inf,0.001091777
1000,5,8,Inf,0.001131985
1000,5,8,Inf,0.001274959
1000,5,8,Inf,0.001387231
1000,5,8,Inf,0.001464397
1000,5,8,Inf,0.00191535
1000,5,9,Inf,0.00094881
1000,5,9,Inf,0.000976074
1000,5,9,Inf,0.001050629
1000,5,9,Inf,0.001168169
1000,5,9,Inf,0.001304827
1000,5,9,Inf,0.001315002
1000,5,9,Inf,0.001322338
1000,5,9,Inf,0.001330547
1000,5,9,Inf,0.001335848
1000,5,9,Inf,0.001440314
1000,5,10,Inf,0.000820795
1000,5,10,Inf,0.000887298
1000,5,10,Inf,0.000984178
1000,5,10,Inf,0.000995348
1000,5,10,Inf,0.001061368
1000,5,10,Inf,0.001064218
1000,5,10,Inf,0.001359886
1000,5,10,Inf,0.001363414
1000,5,10,Inf,0.001384493
1000,5,10,Inf,0.001719581
1000,10,1,Inf,0.007123833
1000,10,1,Inf,0.007416767
1000,10,1,Inf,0.00782643
1000,10,1,Inf,0.007860305
1000,10,1,Inf,0.007888666
1000,10,1,Inf,0.008146978
1000,10,1,Inf,0.008676972
1000,10,1,Inf,0.009140196
1000,10,1,Inf,0.009184222
1000,10,1,Inf,0.009952629
1000,10,2,Inf,0.006931611
1000,10,2,Inf,0.007959333
1000,10,2,Inf,0.00798285
1000,10,2,Inf,0.008203501
1000,10,2,Inf,0.008332009
1000,10,2,Inf,0.008469841
1000,10,2,Inf,0.008845242
1000,10,2,Inf,0.008868542
1000,10,2,Inf,0.009374672
1000,10,2,Inf,0.00967151
1000,10,3,Inf,0.00704786
1000,10,3,Inf,0.007776096
1000,10,3,Inf,0.00801216
1000,10,3,Inf,0.008368601
1000,10,3,Inf,0.008428338
1000,10,3,Inf,0.008552833
1000,10,3,Inf,0.008842387
1000,10,3,Inf,0.00923114
1000,10,3,Inf,0.009905062
1000,10,3,Inf,0.010644839
1000,10,4,Inf,0.006778699
1000,10,4,Inf,0.00744781
1000,10,4,Inf,0.007571461
1000,10,4,Inf,0.007669362
1000,10,4,Inf,0.007875709
1000,10,4,Inf,0.0081761
1000,10,4,Inf,0.008887668
1000,10,4,Inf,0.009273225
1000,10,4,Inf,0.009883047
1000,10,4,Inf,0.010114517
1000,10,5,Inf,0.006251378
1000,10,5,Inf,0.008543457
1000,10,5,Inf,0.008624131
1000,10,5,Inf,0.009036223
1000,10,5,Inf,0.009100614
1000,10,5,Inf,0.009110069
1000,10,5,Inf,0.009236732
1000,10,5,Inf,0.009241628
1000,10,5,Inf,0.009304866
1000,10,5,Inf,0.009778251
1000,10,6,Inf,0.007181358
1000,10,6,Inf,0.007424548
1000,10,6,Inf,0.007845334
1000,10,6,Inf,0.008104442
1000,10,6,Inf,0.008141661
1000,10,6,Inf,0.00817076
1000,10,6,Inf,0.008202883
1000,10,6,Inf,0.008582226
1000,10,6,Inf,0.008629337
1000,10,6,Inf,0.009727694
1000,10,7,Inf,0.007586848
1000,10,7,Inf,0.008076136
1000,10,7,Inf,0.008127128
1000,10,7,Inf,0.008211974
1000,10,7,Inf,0.008362209
1000,10,7,Inf,0.008672811
1000,10,7,Inf,0.00885789
1000,10,7,Inf,0.009139317
1000,10,7,Inf,0.009483506
1000,10,7,Inf,0.009681843
1000,10,8,Inf,0.007592598
1000,10,8,Inf,0.007631755
1000,10,8,Inf,0.00805041
1000,10,8,Inf,0.008059733
1000,10,8,Inf,0.008142268
1000,10,8,Inf,0.009040811
1000,10,8,Inf,0.009333936
1000,10,8,Inf,0.009358438
1000,10,8,Inf,0.009489892
1000,10,8,Inf,0.009660418
1000,10,9,Inf,0.006617657
1000,10,9,Inf,0.007214166
1000,10,9,Inf,0.007920268
1000,10,9,Inf,0.008543299
1000,10,9,Inf,0.008937488
1000,10,9,Inf,0.009196637
1000,10,9,Inf,0.009372188
1000,10,9,Inf,0.00980282
1000,10,9,Inf,0.009812186
1000,10,9,Inf,0.01067349
1000,10,10,Inf,0.006857541
1000,10,10,Inf,0.007494946
1000,10,10,Inf,0.007936789
1000,10,10,Inf,0.008086041
1000,10,10,Inf,0.008313431
1000,10,10,Inf,0.00871227
1000,10,10,Inf,0.008895499
1000,10,10,Inf,0.0095192
1000,10,10,Inf,0.009582579
1000,10,10,Inf,0.009757237
